
 
"
08"
"RT @StateDG: How was the @StateDept involved in the Thai cave rescue? Find out here &gt; https://t.co/d0Bj41cAhi. Proud of the work of @StateI…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1019633428201902080"
"RT @StateDG: I’m excited to welcome more than 150 new Foreign Service Officers &amp; Specialists to the @StateDept next month. It’s a privilege…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1011354607996559361"
"RT @StateDG: I’m excited to welcome more than 150 new Foreign Service Officers &amp; Specialists to the @StateDept next month. It’s a privilege…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1011354607996559361"
"RT @StateDG: It is imperative to invest in our youth &amp; ensure they have the skills to succeed. Grateful to the @StateDept programs &amp; employ…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1018532988328398849"
"RT @StateDG: It is imperative to invest in our youth &amp; ensure they have the skills to succeed. Grateful to the @StateDept programs &amp; employ…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1018532988328398849"
"RT @StateDG: It’s a pleasure to announce that @StateDept will hire hundreds of new Civil Service employees during the next few months. Civi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1011674397856485377"
"RT @StateDG: It’s a pleasure to announce that @StateDept will hire hundreds of new Civil Service employees during the next few months. Civi…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1011674397856485377"
"RT @StateDG: Looking forward to welcoming new Foreign Service classes in July, September &amp; November! Proud to serve alongside you.","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1011439012538658816"
"RT @StateDG: Looking forward to welcoming new Foreign Service classes in July, September &amp; November! Proud to serve alongside you.","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1011439012538658816"
"RT @StateDG: More than 400 undergraduate &amp; graduate students are working with the @StateDept family this summer! We are excited for the 201…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1011807392193970176"
"RT @StateDG: More than 400 undergraduate &amp; graduate students are working with the @StateDept family this summer! We are excited for the 201…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1011807392193970176"
"RT @StateDG: ""Taking a Moment to Recognize Those Who Serve""
"RT @State_DRL: Follow @AmbSaperstein &amp; @KnoxThames   for updates from @StateDept Threats to Religious Minorities under Da’esh conf. https:/…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/759074177165000704"
"RT @State_DRL: Follow @AmbSaperstein &amp; @KnoxThames   for updates from @StateDept Threats to Religious Minorities under Da’esh conf. https:/…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/759074177165000704"
"RT @StateDRL: The #Iran regime arrested lawyer and activist Nasrin Sotoudeh in 2010, sentenced her to a six-year prison term for her human…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1040425611766972418"
"RT @StateDRL: The #Iran regime arrested lawyer and activist Nasrin Sotoudeh in 2010, sentenced her to a six-year prison term for her human…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1040425611766972418"
"RT @State_E: Check out this week’s West Wing Reads on #5G CLEAN PATH. As @SecPompeo said: “Just as the Trump Administration has taken unpre…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1260013767179436033"
"RT @State_E: Check out this week’s West Wing Reads on #5G CLEAN PATH. As @SecPompeo said: “Just as the Trump Administration has taken unpre…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1260013767179436033"
"RT @State_E: Chinese companies' opaque practices put U.S. investors at risk. Pension funds, university endowments should be aware of this t…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1283832407699972096"
"RT @State_E: Citizens around the world are waking to the danger of the Chinese Communist Party's surveillance state. That's why many govern…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1277928885045338112"
"RT @State_E: Citizens around the world are waking to the danger of the Chinese Communist Party's surveillance state. That's why many govern…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1277928885045338112"
"RT @State_E: I’m not sure what’s more disturbing, the video of blindfolded, handcuffed Uyghurs about to be transported to slave labor camps…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1285013814795280385"
"RT @State_E: I’m not sure what’s more disturbing, the video of blindfolded, handcuffed Uyghurs about to be transported to slave labor camps…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1285013814795280385"
"RT @State_E: Now more than ever, U.S. companies that do business with Chinese companies must make sure their commerce &amp; investments do not…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1284484675801698305"
"RT @State_E: Now more than ever, U.S. companies that do business with Chinese companies must make sure their commerce &amp; investments do not…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1284484675801698305"
"RT @State_E: President @realDonaldTrump is leading a “whole of government” effort to defeat #COVID19. The @StateDept team is doing its part…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1256009924569640962"
"RT @State_E: President @realDonaldTrump is leading a “whole of government” effort to defeat #COVID19. The @StateDept team is doing its part…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1256009924569640962"
"RT @State_E: .@SecPompeo: We welcome India's ban on certain mobile apps that can serve as appendages of the CCP's surveillance state. India…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1278388159311740933"
"RT @State_E: .@SecPompeo: We welcome India's ban on certain mobile apps that can serve as appendages of the CCP's surveillance state. India…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1278388159311740933"
"RT @State_E: Thank you @LizClaman
"RT @State_E: The “5G National Security Trifecta” of bringing semiconductor manufacturing back to America + new Huawei restrictions + 5G Cle…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1263443084341391360"
"RT @State_E: The “5G National Security Trifecta” of bringing semiconductor manufacturing back to America + new Huawei restrictions + 5G Cle…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1263443084341391360"
"RT @State_E: .@USAmbDenmark is right. #COVID19 reminded everyone about the importance of TRUST. It’s the key ingredient in every successful…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1262022551817064448"
"RT @State_E: .@USAmbDenmark is right. #COVID19 reminded everyone about the importance of TRUST. It’s the key ingredient in every successful…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1262022551817064448"
"RT @StateINL: Insightful @USGLC piece in @USATODAY on vital importance of international component to US strategy vs #opioidcrisis. INL lead…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1025453786041667586"
"RT @StateINL: Insightful @USGLC piece in @USATODAY on vital importance of international component to US strategy vs #opioidcrisis. INL lead…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1025453786041667586"
"RT @StateINL: .@StateDeptSpox Ortagus on the 123-country drug treatment/prevention #ISSUP2019 effort taking place in Vienna. This major int…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1146514319917703168"
"RT @StateINL: .@StateDeptSpox Ortagus on the 123-country drug treatment/prevention #ISSUP2019 effort taking place in Vienna. This major int…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1146514319917703168"
"RT @State_IO: Check out @CathyNovelli's @Medium piece on enviro. stewardship for our #climate + economy: https://t.co/mNPAQlo1r4 https://t.…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/724287320677961730"
"RT @State_IO: Check out @CathyNovelli's @Medium piece on enviro. stewardship for our #climate + economy: https://t.co/mNPAQlo1r4 https://t.…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/724287320677961730"
"RT @State_IO: ICYMI @StateDept Deputy Sec. @ABlinken delivered the U.S. national address at #HRC31. Watch https://t.co/9QEQaNfY1U https://t…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/706174918036033536"
"RT @State_IO: ICYMI @StateDept Deputy Sec. @ABlinken delivered the U.S. national address at #HRC31. Watch https://t.co/9QEQaNfY1U https://t…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/706174918036033536"
"RT @State_IO: Who runs @State_IO? Proud to say we’ve got an all-female exec office! #WomenInForeignPolicy https://t.co/zyeW7XGmVw","http://web.archive.org/*/https://twitter.com/statedeptspox/status/760252734931144704"
"RT @State_IO: Who runs @State_IO? Proud to say we’ve got an all-female exec office! #WomenInForeignPolicy https://t.co/zyeW7XGmVw","http://web.archive.org/*/http://twitter.com/statedeptspox/status/760252734931144704"
"RT @State_IO: Yesterday, #UNSC met to discuss violence in Aleppo + larger situation in #Syria. Read @AmbassadorPower's remarks→ https://t.c…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/728303879406772224"
"RT @State_IO: Yesterday, #UNSC met to discuss violence in Aleppo + larger situation in #Syria. Read @AmbassadorPower's remarks→ https://t.c…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/728303879406772224"
"RT @State_SCA: .@NinaDavuluri met with A/S @NishaBiswal today to discuss empowering women &amp; girls in our region. #LetGirlsLearn http://t.co…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/651937755589701632"
"RT @State_SCA: .@NinaDavuluri met with A/S @NishaBiswal today to discuss empowering women &amp; girls in our region. #LetGirlsLearn http://t.co…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/651937755589701632"
"RT @State_SCA: Thanks to the entire Mission India team for their tremendous efforts to bring #AmericansHome, &amp; to @USAmbIndia for going to…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1250104403186667530"
"RT @State_SCA: Thanks to the entire Mission India team for their tremendous efforts to bring #AmericansHome, &amp; to @USAmbIndia for going to…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1250104403186667530"
"RT @State_SCA: ""The United States stands side by side with the brave Afghan women and girls.”  Watch highlights of @IvankaTrump’s video add…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1037634943759904768"
"RT @State_SCA: ""The United States stands side by side with the brave Afghan women and girls.”  Watch highlights of @IvankaTrump’s video add…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1037634943759904768"
"RT @State_SCA: We extend our deepest condolences to former President of the Kyrgyz Republic Roza Otunbayeva, Ambassador to the U.S. Bolot O…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1278066113813897216"
"RT @State_SCA: We extend our deepest condolences to former President of the Kyrgyz Republic Roza Otunbayeva, Ambassador to the U.S. Bolot O…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1278066113813897216"
"RT @State_SCA: We thank the Committee for Tourism Development, Rakhsh Taxi, and Sky Tour for sponsoring Sunday's bike ride from Dushanbe to…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1037865871819952129"
"RT @State_SCA: We thank the Committee for Tourism Development, Rakhsh Taxi, and Sky Tour for sponsoring Sunday's bike ride from Dushanbe to…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1037865871819952129"
"RT @TheIranDeal: Here are the steps that Iran has already taken under the #IranDeal to ensure it cannot obtain a nuclear weapon. https://t.…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/681903445176004609"
"RT @TheIranDeal: Here are the steps that Iran has already taken under the #IranDeal to ensure it cannot obtain a nuclear weapon. https://t.…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/681903445176004609"
"RT @theOFDA: NEW US pledge will support clean water, shelter, food &amp; more. See how we help- https://t.co/X5PyZcm7Ff #SupportIraq https://t.…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/755869197314338816"
"RT @theOFDA: NEW US pledge will support clean water, shelter, food &amp; more. See how we help- https://t.co/X5PyZcm7Ff #SupportIraq https://t.…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/755869197314338816"
"RT @theOFDA: U.S. JUST ANNOUNCED nearly $87M in add'l humanitarian aid for #Yemen, facing 🌏’s worst food crisis &amp; cholera outbreak. Meet a…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/981172300883070976"
"RT @theOFDA: U.S. JUST ANNOUNCED nearly $87M in add'l humanitarian aid for #Yemen, facing 🌏’s worst food crisis &amp; cholera outbreak. Meet a…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/981172300883070976"
"RT @theOFDA: We have long worked with @UNICEF in #Burma to help people stay healthy &amp; now we are adapting to prevent the spread of #COVID19…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1263465191121063936"
"RT @theOFDA: We have long worked with @UNICEF in #Burma to help people stay healthy &amp; now we are adapting to prevent the spread of #COVID19…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1263465191121063936"
"RT @tMitchSaid: Always refreshing to see the @statedeptspox, a busy man who still makes time for @DINFOS #HOOAH http://t.co/31P8lH5uZa","http://web.archive.org/*/https://twitter.com/statedeptspox/status/637726796566372352"
"RT @tMitchSaid: Always refreshing to see the @statedeptspox, a busy man who still makes time for @DINFOS #HOOAH http://t.co/31P8lH5uZa","http://web.archive.org/*/http://twitter.com/statedeptspox/status/637726796566372352"
"RT @toner_mark: @JohnKerry discussed #Yemen, #Libya, #Syria w/ Saudi leadership today. Stressed the strength of U.S.-Saudi relations.","http://web.archive.org/*/https://twitter.com/statedeptspox/status/731889858986283012"
"RT @toner_mark: @JohnKerry discussed #Yemen, #Libya, #Syria w/ Saudi leadership today. Stressed the strength of U.S.-Saudi relations.","http://web.archive.org/*/http://twitter.com/statedeptspox/status/731889858986283012"
"RT @TravelGov: Bombing this morning in Istanbul, Istiklal Ave in Taksim area. Continue to avoid that area &amp; to monitor local media. https:/…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/711192407295954944"
"RT @TravelGov: Bombing this morning in Istanbul, Istiklal Ave in Taksim area. Continue to avoid that area &amp; to monitor local media. https:/…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/711192407295954944"
"RT @TravelGov: Calling from outside of Turkey about a US citizen loved one who is in Turkey &amp; in need of assistance? Use TurkeyEmergencyUSC…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/747909683143315456"
"RT @TravelGov: Calling from outside of Turkey about a US citizen loved one who is in Turkey &amp; in need of assistance? Use TurkeyEmergencyUSC…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/747909683143315456"
"RT @TravelGov: Have you had a travel disaster overseas where a US embassy helped u? Tweet us your story using #springbreakingbadly https://…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/706949125263073280"
"RT @TravelGov: Have you had a travel disaster overseas where a US embassy helped u? Tweet us your story using #springbreakingbadly https://…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/706949125263073280"
"RT @TravelGov: In Brussels? Cont' to monitor local news for further developments re  Zaventem Airport &amp; Maelbeek metro bombings https://t.c…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/712249122191839232"
"RT @TravelGov: In Brussels? Cont' to monitor local news for further developments re  Zaventem Airport &amp; Maelbeek metro bombings https://t.c…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/712249122191839232"
"RT @TravelGov: #Indonesia: Reports of a tsunami affecting Pandeglang, Serang, and South Lampung. Monitor local media for updates. If in the…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1076933536043724802"
"RT @TravelGov: Planning to travel overseas? Deputy Assistant Secretary Karin King spoke with @usatodaytravel about how travelers can best p…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1215361188722348032"
"RT @TravelGov: Planning to travel overseas? Deputy Assistant Secretary Karin King spoke with @usatodaytravel about how travelers can best p…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1215361188722348032"
"RT @TravelGov: The State Department has updated its Travel Advisory for Hong Kong. The Global Level 4 Health Advisory also remains in effec…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1267974943062589449"
"RT @TravelGov: The State Department has updated its Travel Advisory for Hong Kong. The Global Level 4 Health Advisory also remains in effec…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1267974943062589449"
"RT @TravelGov: Traveling to the #RioOlympics? Be sure to check out our blog post on how to prepare: https://t.co/9fU4Pb1FkG #USinRio #Rio20…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/759078480931909632"
"RT @TravelGov: Traveling to the #RioOlympics? Be sure to check out our blog post on how to prepare: https://t.co/9fU4Pb1FkG #USinRio #Rio20…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/759078480931909632"
"RT @TravelGov: US citizens in #Brussels: https://t.co/cfmbdrCsUb","http://web.archive.org/*/https://twitter.com/statedeptspox/status/712249092626223105"
"RT @TravelGov: US citizens in #Brussels: https://t.co/cfmbdrCsUb","http://web.archive.org/*/http://twitter.com/statedeptspox/status/712249092626223105"
"RT @TravelGov: US Citizens in #Brussels US Embassy security message has not changed. Shelter in place, avoid public transportation https://…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/712318852307292160"
"RT @TravelGov: US Citizens in #Brussels US Embassy security message has not changed. Shelter in place, avoid public transportation https://…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/712318852307292160"
"RT @TravelGov: US citizens in #Turkey - have you checked in with loved ones yet? Please contact them directly using social media, email, SM…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/754299310196396032"
"RT @TravelGov: US citizens in #Turkey - have you checked in with loved ones yet? Please contact them directly using social media, email, SM…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/754299310196396032"
"RT @TravelGov: US Embassies/Consulates cannot assist in rebooking flights. Work w/ airline to find additional stops to travel from #Turkey…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/754732463281373184"
"RT @TravelGov: US Embassies/Consulates cannot assist in rebooking flights. Work w/ airline to find additional stops to travel from #Turkey…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/754732463281373184"
"RT @TreasurySpox: In his meeting with the Saudi Crown Prince, @stevenmnuchin1 addressed combating terrorist financing, implementing Iran sa…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1054497659023749120"
"RT @TreasurySpox: In his meeting with the Saudi Crown Prince, @stevenmnuchin1 addressed combating terrorist financing, implementing Iran sa…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1054497659023749120"
"RT @UK_OPCW: #OPCW Director Gen briefs Exec Council on his Fact Finding Mission’s deployment to 🇸🇾 to investigate #Douma chem weapon attack…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/985915066842255360"
"RT @UK_OPCW: #OPCW Director Gen briefs Exec Council on his Fact Finding Mission’s deployment to 🇸🇾 to investigate #Douma chem weapon attack…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/985915066842255360"
"RT @UnderSecPD: Congratulations to @USAGMgov on the public launch of your rebranding! Thanks for all you do to advance media freedom and to…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1040261162242326531"
"RT @UnderSecPD: Congratulations to @USAGMgov on the public launch of your rebranding! Thanks for all you do to advance media freedom and to…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1040261162242326531"
"RT @UnderSecPD: Getting excited for the #2020Tokyo Olympics in Japan! Thanks @USAmbJapan and @USEmbassyTokyo for leading our effort with th…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1049767893192372225"
"RT @UnderSecPD: Getting excited for the #2020Tokyo Olympics in Japan! Thanks @USAmbJapan and @USEmbassyTokyo for leading our effort with th…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1049767893192372225"
"RT @UnderSecPD: Great to finally meet Ambassador Woody Johnson.  We’re lucky to have him representing the U.S. in the UK. https://t.co/e1i7…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1065269409885945858"
"RT @UnderSecPD: Great to finally meet Ambassador Woody Johnson.  We’re lucky to have him representing the U.S. in the UK. https://t.co/e1i7…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1065269409885945858"
"RT @UnderSecPD: Member states of the GoF for the Protection of Cultural Heritage are home to a wealth of sites that are important to the co…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1045745327557529600"
"RT @UnderSecPD: Member states of the GoF for the Protection of Cultural Heritage are home to a wealth of sites that are important to the co…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1045745327557529600"
"RT @UnderSecT: For the past FIVE years, the U.S. has worked diligently to bring Russia back into compliance with their #INFTreaty obligatio…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1070114794068422657"
"RT @UnderSecT: For the past FIVE years, the U.S. has worked diligently to bring Russia back into compliance with their #INFTreaty obligatio…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1070116413598302209"
"RT @UnderSecT: For the past FIVE years, the U.S. has worked diligently to bring Russia back into compliance with their #INFTreaty obligatio…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1070114794068422657"
"RT @UnderSecT: For the past FIVE years, the U.S. has worked diligently to bring Russia back into compliance with their #INFTreaty obligatio…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1070116413598302209"
"RT @UnderSecT: What an absolute thrill to watch my former @WestPoint_USMA cadet @NASA Astronaut Anne McClain fulfill her lifelong dream of…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1069694004437102592"
"RT @UnderSecT: What an absolute thrill to watch my former @WestPoint_USMA cadet @NASA Astronaut Anne McClain fulfill her lifelong dream of…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1069694004437102592"
"RT @US2SOMALIA: Amb. Yamamoto said about Somalia: ""We see hope. I think, for the first time in a long time, we’re seeing opportunities that…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1067412993544241153"
"RT @US2SOMALIA: Amb. Yamamoto said about Somalia: ""We see hope. I think, for the first time in a long time, we’re seeing opportunities that…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1067412993544241153"
"RT @US4AfghanPeace: (1/2) Yesterday, the UN Security Council condemned the Taliban's declaration of a spring offensive. We welcome the inte…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1118598901194530821"
"RT @US4AfghanPeace: (1/2) Yesterday, the UN Security Council condemned the Taliban's declaration of a spring offensive. We welcome the inte…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1118598901194530821"
"RT @US4AfghanPeace: (2/2) As the UN statement also makes evident, it's long past time for the war and violence to end, a ceasefire to be pu…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1118598907636924418"
"RT @US4AfghanPeace: (2/2) As the UN statement also makes evident, it's long past time for the war and violence to end, a ceasefire to be pu…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1118598907636924418"
"RT @USAandEurope: Today's the 7th U.S.-EU Energy Council meeting @StateDept w/ @JohnKerry &amp; @ErnestMoniz. Follow @EnergyAtState for updates!","http://web.archive.org/*/https://twitter.com/statedeptspox/status/727919928733540352"
"RT @USAandEurope: Today's the 7th U.S.-EU Energy Council meeting @StateDept w/ @JohnKerry &amp; @ErnestMoniz. Follow @EnergyAtState for updates!","http://web.archive.org/*/http://twitter.com/statedeptspox/status/727919928733540352"
"RT @USAbilAraby: RT @statedeptspox: تم اعتقال الصحفي الأمريكي أوستن تايس منذ سبع سنوات أثناء عمله الصحفي في #سوريا. نعتقد أنه على قيد الحيا…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1161772115726688264"
"RT @USAbilAraby: RT @statedeptspox: تم اعتقال الصحفي الأمريكي أوستن تايس منذ سبع سنوات أثناء عمله الصحفي في #سوريا. نعتقد أنه على قيد الحيا…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1161772115726688264"
"RT @USAEmbassyLibya: 1/3 The United States is watching with interest as political voices in the East of #Libya find expression. https://t.c…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1269363285666795521"
"RT @USAEmbassyLibya: 1/3 The United States is watching with interest as political voices in the East of #Libya find expression. https://t.c…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1269363285666795521"
"RT @USAEmbassyLibya: The escalation in violence in #Libya is protracting the conflict, placing innocent civilians in mortal danger, and tak…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1250533166156259337"
"RT @USAEmbassyLibya: The escalation in violence in #Libya is protracting the conflict, placing innocent civilians in mortal danger, and tak…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1250533166156259337"
"RT @USAEmbassyLibya: The U.S. expresses appreciation to the Libyan participants from the east and the west, including representatives from…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1207078670550126592"
"RT @USAEmbassyLibya: The U.S. expresses appreciation to the Libyan participants from the east and the west, including representatives from…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1207078670550126592"
"RT @USAEmbassyLibya: We strongly condemn the attack in #Benghazi which targeted innocent people during the holy month of Ramadan. We offer…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1000061521613946880"
"RT @USAEmbassyLibya: We strongly condemn the attack in #Benghazi which targeted innocent people during the holy month of Ramadan. We offer…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1000061521613946880"
"RT @USAID: #DYK by 2050 we may have more plastic than fish in the world’s oceans? 
"RT @USAIDMarkGreen: Checkout my oped in @ForeignPolicy: China’s Belt and Road Initiative
"RT @USAIDMarkGreen: Excited to visit Côte d’Ivoire with @IvankaTrump. Both @USAID and @USEmbAbidjan work with the government, private secto…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1118502873258704896"
"RT @USAIDMarkGreen: Excited to visit Côte d’Ivoire with @IvankaTrump. Both @USAID and @USEmbAbidjan work with the government, private secto…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1118502873258704896"
"RT @USAIDMarkGreen: Had a frank &amp; open discussion with Daw Aung San Suu Kyi about the need for concrete action to end the #Rakhine crisis h…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/997650060627402753"
"RT @USAIDMarkGreen: Had a frank &amp; open discussion with Daw Aung San Suu Kyi about the need for concrete action to end the #Rakhine crisis h…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/997650060627402753"
"RT @USAIDMarkGreen: Over 3 million Venezuelans have left their home country. They are voting with their feet &amp; fleeing #Maduro’s tyranny. T…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1098260455263477761"
"RT @USAIDMarkGreen: Over 3 million Venezuelans have left their home country. They are voting with their feet &amp; fleeing #Maduro’s tyranny. T…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1098260455263477761"
"RT @USAIDMarkGreen: Today U.S. @StateDept Special Rep for #Venezuela, Elliott Abrams visited a warehouse in #Colombia where @USAID is holdi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1099335316928950273"
"RT @USAIDMarkGreen: Today U.S. @StateDept Special Rep for #Venezuela, Elliott Abrams visited a warehouse in #Colombia where @USAID is holdi…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1099335316928950273"
"RT @USAIDMarkGreen: We had good access in #Rakhine State today for the 1st time in months. It’s critical the government provide the same or…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/998380539588546560"
"RT @USAIDMarkGreen: We had good access in #Rakhine State today for the 1st time in months. It’s critical the government provide the same or…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/998380539588546560"
"RT @USAID: Statement from Acting Administrator Lenhardt on the death of of Anita Datar: https://t.co/kxeDXyQ3cB #MaliAttacks","http://web.archive.org/*/https://twitter.com/statedeptspox/status/668214871784230914"
"RT @USAID: Statement from Acting Administrator Lenhardt on the death of of Anita Datar: https://t.co/kxeDXyQ3cB #MaliAttacks","http://web.archive.org/*/http://twitter.com/statedeptspox/status/668214871784230914"
"RT @USAID: Today marks one year since @USAIDMarkGreen began his journey as USAID Administrator! He reflects on the memories &amp; stories share…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1026867880263081984"
"RT @USAID: Today marks one year since @USAIDMarkGreen began his journey as USAID Administrator! He reflects on the memories &amp; stories share…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1026867880263081984"
"RT @USAID: USAID welcomes Dr. Kenneth Staley as the new Global Malaria Coordinator. Read more in statement from @USAIDMarkGreen https://t.c…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/983824111997734912"
"RT @USAID: USAID welcomes Dr. Kenneth Staley as the new Global Malaria Coordinator. Read more in statement from @USAIDMarkGreen https://t.c…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/983824111997734912"
