#JCPOA has not ended Iran’s nuclear ambitions. Nor did it deter its quest for regional hegemony. #Iran’s leaders sa… https://t.co/JMXzRkEZOY,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998589577358139393,
#JCPOA has not ended Iran’s nuclear ambitions. Nor did it deter its quest for regional hegemony. #Iran’s leaders sa… https://t.co/JMXzRkEZOY,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998589577358139393,
"After our withdrawal from #JCPOA, @POTUS asked me to achieve his goals on #Iran: 1. Apply the strongest possible fi… https://t.co/nPIUc1Muwr",http://web.archive.org/*/http://twitter.com/SecPompeo/status/998589737932853249,
"After our withdrawal from #JCPOA, @POTUS asked me to achieve his goals on #Iran: 1. Apply the strongest possible fi… https://t.co/nPIUc1Muwr",http://web.archive.org/*/https://twitter.com/SecPompeo/status/998589737932853249,
Great to stand by my friend #GinaHaspel – our new @CIA Director! I look forward to your leadership as your team con… https://t.co/dCulnr2RSN,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998597442940669952,
Great to stand by my friend #GinaHaspel – our new @CIA Director! I look forward to your leadership as your team con… https://t.co/dCulnr2RSN,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998597442940669952,
"It’s not a pipe dream to ask the #Iranian leadership to behave like a normal, responsible country.  Our asks are simple.",http://web.archive.org/*/http://twitter.com/SecPompeo/status/998663159388016642,
"It’s not a pipe dream to ask the #Iranian leadership to behave like a normal, responsible country.  Our asks are simple.",http://web.archive.org/*/https://twitter.com/SecPompeo/status/998663159388016642,
RT @VP: As @SecPompeo said yesterday and as @POTUS has made clear: we're with the people of Iran. The people of Iran deserve better than a…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998971548211073030,
RT @VP: As @SecPompeo said yesterday and as @POTUS has made clear: we're with the people of Iran. The people of Iran deserve better than a…,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998971548211073030,
RT @nikkihaley: RT @USUN: “@SecPompeo and President Trump are right about Iran. The outlaw regime must be pressured to stop its support for…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/998986137027956736,
RT @nikkihaley: RT @USUN: “@SecPompeo and President Trump are right about Iran. The outlaw regime must be pressured to stop its support for…,http://web.archive.org/*/https://twitter.com/SecPompeo/status/998986137027956736,
Pleased to join @POTUS at his meeting with @moonriver365. #DPRK on the agenda. We are committed to the denucleariza… https://t.co/K2qd7uP8MM,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999022410971209728,
Pleased to join @POTUS at his meeting with @moonriver365. #DPRK on the agenda. We are committed to the denucleariza… https://t.co/K2qd7uP8MM,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999022410971209728,
RT @stevenmnuchin1: Great speech yesterday by @SecPompeo @Heritage. I will work with Secretary Pompeo to implement the new US strategy to a…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999067483104571392,
RT @stevenmnuchin1: Great speech yesterday by @SecPompeo @Heritage. I will work with Secretary Pompeo to implement the new US strategy to a…,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999067483104571392,
"Today, I discussed @StateDept and @USAID’s budget with @HouseForeign Affairs Committee. It aims to achieve our nati… https://t.co/xCW6YCu3fE",http://web.archive.org/*/http://twitter.com/SecPompeo/status/999336883229528064,
"Today, I discussed @StateDept and @USAID’s budget with @HouseForeign Affairs Committee. It aims to achieve our nati… https://t.co/xCW6YCu3fE",http://web.archive.org/*/https://twitter.com/SecPompeo/status/999336883229528064,
RT @WhiteHouse: President Trump and @SecPompeo have made it clear that the United States stands with the people of Iran and that the Irania…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999446073490976769,
RT @WhiteHouse: President Trump and @SecPompeo have made it clear that the United States stands with the people of Iran and that the Irania…,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999446073490976769,
We'll continue to counter extremism and state-sponsored disinformation campaigns. We will not tolerate #Russia's in… https://t.co/wsaE2lZdNK,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999726609463726087,
We'll continue to counter extremism and state-sponsored disinformation campaigns. We will not tolerate #Russia's in… https://t.co/wsaE2lZdNK,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999726609463726087,
#Iran needs to change its behavior. We'll work with as many allies and partners as possible to achieve our common o… https://t.co/XfKPxym7c7,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999735015461224449,
#Iran needs to change its behavior. We'll work with as many allies and partners as possible to achieve our common o… https://t.co/XfKPxym7c7,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999735015461224449,
.@StateDept's workforce is our most important asset. One of my highest priorities is ensuring the finest diplomatic… https://t.co/pWpeU7DmBE,http://web.archive.org/*/http://twitter.com/SecPompeo/status/999737839322624000,
.@StateDept's workforce is our most important asset. One of my highest priorities is ensuring the finest diplomatic… https://t.co/pWpeU7DmBE,http://web.archive.org/*/https://twitter.com/SecPompeo/status/999737839322624000,
"Over the last 15 years, @PEPFAR has saved over 14 million lives by providing access to critical #HIV treatment serv… https://t.co/mOm5cgVpdp",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1000020827088261123,
"Over the last 15 years, @PEPFAR has saved over 14 million lives by providing access to critical #HIV treatment serv… https://t.co/mOm5cgVpdp",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1000020827088261123,
Stay focused. It's about the outcome. It's about keeping Americans and the world safe. #NorthKorea,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1000430883705417728,
Stay focused. It's about the outcome. It's about keeping Americans and the world safe. #NorthKorea,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1000430883705417728,
"On #Iran, our strategy is to develop a global consensus that simply asks the Iranian regime to do what we ask every… https://t.co/LG66GP1knW",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1000444623444234240,
"On #Iran, our strategy is to develop a global consensus that simply asks the Iranian regime to do what we ask every… https://t.co/LG66GP1knW",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1000444623444234240,
"We welcome the release of Joshua &amp; Thamara Holt, who were unjustly imprisoned in #Venezuela. U.S. policy toward Ven… https://t.co/hT854C5l41",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1000546390295109633,
"We welcome the release of Joshua &amp; Thamara Holt, who were unjustly imprisoned in #Venezuela. U.S. policy toward Ven… https://t.co/hT854C5l41",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1000546390295109633,
"We reject the accusations behind @NicolasMaduro’s decision to expel our diplomats, and we ordered two Venezuelan di… https://t.co/4g0AqKijAI",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1000728861867421696,
"We reject the accusations behind @NicolasMaduro’s decision to expel our diplomats, and we ordered two Venezuelan di… https://t.co/4g0AqKijAI",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1000728861867421696,
"On this #MemorialDay, we remember all the men and women in uniform who've given their lives for our nation. We are… https://t.co/52NDuisxUy",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001081948297711617,
"On this #MemorialDay, we remember all the men and women in uniform who've given their lives for our nation. We are… https://t.co/52NDuisxUy",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001081948297711617,
We’re committed to promoting religious freedom now and in the future.  It deserves to be a front burner issue.,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001449378844995584,
We’re committed to promoting religious freedom now and in the future.  It deserves to be a front burner issue.,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001449378844995584,
Religious freedom is not only ours.  It’s a right of people around the world.,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001449575457189888,
Religious freedom is not only ours.  It’s a right of people around the world.,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001449575457189888,
Religious freedom is a human right I’ll continue to fight for...the administration will continue to fight for. I’m… https://t.co/6dh9XqTkjN,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001450867470536704,
Religious freedom is a human right I’ll continue to fight for...the administration will continue to fight for. I’m… https://t.co/6dh9XqTkjN,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001450867470536704,
"Today, @StateDept issued the annual International Religious Freedom Report. Protecting and promoting… https://t.co/lEG8FOsJIS",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001463293943402496,
"Today, @StateDept issued the annual International Religious Freedom Report. Protecting and promoting… https://t.co/lEG8FOsJIS",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001463293943402496,
Looking forward to meeting with Kim Yong Chol in New York to discuss @Potus potential summit with Chairman Kim.  We… https://t.co/TBlp0ZTHRQ,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001945345809674240,
Looking forward to meeting with Kim Yong Chol in New York to discuss @Potus potential summit with Chairman Kim.  We… https://t.co/TBlp0ZTHRQ,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001945345809674240,
RT @StateDept: .@USUN Ambassador Haley spoke at the #UNSC today about #Hamas rocket attacks against #Israel: “The United States called this…,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001958600552648710,
RT @StateDept: .@USUN Ambassador Haley spoke at the #UNSC today about #Hamas rocket attacks against #Israel: “The United States called this…,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001958600552648710,
I’m proud to lead the world’s finest diplomatic corps. Enjoyed talking with many of the @StateDept patriots today. #MeetWithMike,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1001963918229757954,
I’m proud to lead the world’s finest diplomatic corps. Enjoyed talking with many of the @StateDept patriots today. #MeetWithMike,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1001963918229757954,
"Good working dinner with Kim Yong Chol in New York tonight. Steak, corn, and cheese on the menu. https://t.co/1pu4K3oym7",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002012928407728128,
"Good working dinner with Kim Yong Chol in New York tonight. Steak, corn, and cheese on the menu. https://t.co/1pu4K3oym7",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002012928407728128,
The potential summit between @POTUS and Chairman Kim presents #DPRK with a great opportunity to achieve security an… https://t.co/OhzdTwlF5e,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002157402991595520,
The potential summit between @POTUS and Chairman Kim presents #DPRK with a great opportunity to achieve security an… https://t.co/OhzdTwlF5e,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002157402991595520,
"Welcoming back the delegation from #NorthKorea, led by Kim Yong Chol, to the second day of meetings in New York. https://t.co/3CGmihqaat",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002195819922165762,
"Welcoming back the delegation from #NorthKorea, led by Kim Yong Chol, to the second day of meetings in New York. https://t.co/3CGmihqaat",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002195819922165762,
Pleased to host the delegation from #NorthKorea. Meetings are underway. https://t.co/KV4ITLnOfU,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002198062159286272,
Pleased to host the delegation from #NorthKorea. Meetings are underway. https://t.co/KV4ITLnOfU,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002198062159286272,
Substantive talks with the team from #NorthKorea. We discussed our priorities for the potential summit between our… https://t.co/zWtPMfsERY,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002219728788652032,
Substantive talks with the team from #NorthKorea. We discussed our priorities for the potential summit between our… https://t.co/zWtPMfsERY,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002219728788652032,
Good progress today during our meetings with Kim Yong Chol and his team. #NorthKorea and the world would benefit gr… https://t.co/1K72b0GDMC,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002236008212123651,
Good progress today during our meetings with Kim Yong Chol and his team. #NorthKorea and the world would benefit gr… https://t.co/1K72b0GDMC,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002236008212123651,
Thanks to @usun and my friend @nikkihaley for showing us your southern hospitality in this great northern city!  #NYC @StateDept,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002274482294173696,
Thanks to @usun and my friend @nikkihaley for showing us your southern hospitality in this great northern city!  #NYC @StateDept,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002274482294173696,
The proposed summit offers a historic opening for @POTUS and Chairman Kim to boldly lead U.S. and #DPRK into a new… https://t.co/gCHTVh45i2,http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002286324383191046,
The proposed summit offers a historic opening for @POTUS and Chairman Kim to boldly lead U.S. and #DPRK into a new… https://t.co/gCHTVh45i2,http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002286324383191046,
".@POTUS has made it clear that if Kim Jong-un denuclearizes, there is a brighter path for #DPRK. We envision a stro… https://t.co/bfzurCXWpd",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002286806942044160,
".@POTUS has made it clear that if Kim Jong-un denuclearizes, there is a brighter path for #DPRK. We envision a stro… https://t.co/bfzurCXWpd",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002286806942044160,
"“We will be meeting on June 12th in Singapore.” -@POTUS 
We look forward to supporting President Trump’s efforts to… https://t.co/C23BscUJ8L",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002655902053425154,
"“We will be meeting on June 12th in Singapore.” -@POTUS 
We look forward to supporting President Trump’s efforts to… https://t.co/C23BscUJ8L",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002655902053425154,
"As we begin #PrideMonth, we stand with the #LGBTI community in U.S. and around the world in affirming the dignity a… https://t.co/mpTc4OuwZ0",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002676375407546368,
"As we begin #PrideMonth, we stand with the #LGBTI community in U.S. and around the world in affirming the dignity a… https://t.co/mpTc4OuwZ0",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002676375407546368,
"Yup, I can confirm I wore these socks because... #MikeLovesVeterans https://t.co/vDQxH3owYj",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1002692954476220416,
"Yup, I can confirm I wore these socks because... #MikeLovesVeterans https://t.co/vDQxH3owYj",http://web.archive.org/*/https://twitter.com/SecPompeo/status/1002692954476220416,
"I congratulate Tom Shannon on his distinguished career, a record of service that spans almost 35 years. Tom's servi… https://t.co/JN0zrWrYPg",http://web.archive.org/*/http://twitter.com/SecPompeo/status/1003774858176671744,
